time_of_build_graph(sec),time_of_algo(sec),#comm,modularity,NMI
3.39519e-313,0.000724,4,0.498311,0.522093
3.39519e-313,0.000811,4,0.505574,0.602337
3.39519e-313,0.000729,4,0.512659,0.471219
3.39519e-313,0.000726,4,0.513719,0.498098
3.39519e-313,0.000792,3,0.488567,0.52471
3.39519e-313,0.000695,5,0.523226,0.484453
3.39519e-313,0.000793,4,0.524005,0.569458
3.39519e-313,0.000698,4,0.528157,0.553662
3.39519e-313,0.000692,5,0.515017,0.528695
3.39519e-313,0.001552,3,0.484595,0.586089
3.39519e-313,0.000832,4,0.524751,0.563866
3.39519e-313,0.00079,4,0.492889,0.590791
3.39519e-313,0.000825,4,0.511708,0.538878
3.39519e-313,0.000774,3,0.513569,0.557181
3.39519e-313,0.000756,4,0.518243,0.539342
3.39519e-313,0.000709,4,0.509574,0.540769
3.39519e-313,0.000783,4,0.504252,0.50179
3.39519e-313,0.000683,4,0.528157,0.553662
3.39519e-313,0.000747,5,0.521048,0.479071
3.39519e-313,0.001197,4,0.505391,0.540903
3.39519e-313,0.001049,5,0.516768,0.505462
3.39519e-313,0.000775,4,0.496277,0.591984
3.39519e-313,0.000784,4,0.50617,0.537014
3.39519e-313,0.000847,4,0.499699,0.504391
3.39519e-313,0.000842,4,0.500257,0.569521
3.39519e-313,0.000759,4,0.522048,0.55724
3.39519e-313,0.000708,5,0.50373,0.4538
3.39519e-313,0.000717,4,0.521308,0.572022
3.39519e-313,0.000816,4,0.524105,0.574371
3.39519e-313,0.000924,4,0.502005,0.558729
3.39519e-313,0.00073,4,0.524815,0.56845
3.39519e-313,0.000819,4,0.504705,0.586243
3.39519e-313,0.001851,4,0.50962,0.508256
3.39519e-313,0.000721,5,0.520557,0.497201
3.39519e-313,0.000694,5,0.519051,0.576459
3.39519e-313,0.000778,4,0.52464,0.560039
3.39519e-313,0.000997,5,0.493133,0.524096
3.39519e-313,0.000802,4,0.509883,0.460876
3.39519e-313,0.000799,5,0.516762,0.603402
3.39519e-313,0.000833,4,0.506726,0.533781
3.39519e-313,0.000728,4,0.515719,0.652593
3.39519e-313,0.000751,5,0.511379,0.552889
3.39519e-313,0.000858,4,0.52066,0.586243
3.39519e-313,0.00078,3,0.499658,0.514343
3.39519e-313,0.000776,4,0.484837,0.517287
3.39519e-313,0.000821,4,0.512952,0.546134
3.39519e-313,0.001883,4,0.511626,0.543389
3.39519e-313,0.000682,4,0.515806,0.543389
3.39519e-313,0.000712,4,0.515544,0.481616
3.39519e-313,0.001103,4,0.520413,0.554767
3.39519e-313,0.00068,5,0.504052,0.523447
3.39519e-313,0.000715,4,0.523989,0.537731
3.39519e-313,0.001817,4,0.520156,0.560191
3.39519e-313,0.00082,4,0.490621,0.535296
3.39519e-313,0.000766,5,0.515978,0.54794
3.39519e-313,0.000714,5,0.515714,0.466872
3.39519e-313,0.000712,4,0.518634,0.563231
3.39519e-313,0.001272,4,0.51486,0.631748
3.39519e-313,0.000938,4,0.51593,0.58601
3.39519e-313,0.000703,4,0.523033,0.573731
3.39519e-313,0.000793,4,0.52066,0.586243
3.39519e-313,0.000735,4,0.51168,0.570346
3.39519e-313,0.000697,4,0.510952,0.535723
3.39519e-313,0.000708,4,0.515053,0.509996
3.39519e-313,0.000709,4,0.515487,0.532883
3.39519e-313,0.000743,4,0.5212,0.584693
3.39519e-313,0.000692,4,0.521077,0.586381
3.39519e-313,0.000803,4,0.514315,0.550877
3.39519e-313,0.000689,4,0.511652,0.566184
3.39519e-313,0.000758,4,0.524105,0.574371
3.39519e-313,0.000722,6,0.495226,0.519488
3.39519e-313,0.000787,4,0.524622,0.554559
3.39519e-313,0.000726,4,0.512829,0.515662
3.39519e-313,0.000712,4,0.52464,0.560039
3.39519e-313,0.000731,4,0.517315,0.550648
3.39519e-313,0.000734,4,0.501501,0.536955
3.39519e-313,0.000767,4,0.508859,0.562028
3.39519e-313,0.000704,4,0.513917,0.57224
3.39519e-313,0.000731,4,0.514366,0.595882
3.39519e-313,0.000709,4,0.520701,0.543776
3.39519e-313,0.001988,4,0.512968,0.556105
3.39519e-313,0.000658,5,0.518562,0.607434
3.39519e-313,0.001295,3,0.496997,0.581463
3.39519e-313,0.00069,4,0.520413,0.554767
3.39519e-313,0.000701,4,0.522632,0.523248
3.39519e-313,0.000747,5,0.512109,0.517133
3.39519e-313,0.000755,4,0.507713,0.55854
3.39519e-313,0.001259,4,0.51433,0.442744
3.39519e-313,0.000791,5,0.524583,0.571652
3.39519e-313,0.000668,4,0.516197,0.560589
3.39519e-313,0.000711,5,0.515541,0.511957
3.39519e-313,0.000707,4,0.517045,0.550648
